campaign,cost,pCTR,click,pCTR_per_cost
7,0.000121124030257,0.6124513205697429,1,5056.398133964405
560,5.01868874402e-05,0.2537481469379925,0,5056.064639201728
7,4.26476492601e-05,0.21562757833123056,1,5056.02494093305
429,5.27468076276e-05,0.26664806229366905,0,5055.245507486301
103,8.61224722955e-05,0.4353468111096796,1,5054.973452410132
446,4.96870849129e-05,0.2511507764147591,0,5054.649047232676
446,6.40728762921e-05,0.32385514271196153,1,5054.481107349506
614,8.80771804633e-05,0.4451564050073684,0,5054.162754368099
266,7.22070156939e-05,0.3649183354248455,1,5053.779496604698
98,2.59374060175e-05,0.13107462332047481,0,5053.4977642729045
502,0.000197058828438,0.9958334205654562,1,5053.482903856662
7,5.18355001533e-05,0.2619313726204621,0,5053.127139620872
481,8.3268156328e-05,0.42070064616952924,1,5052.359325843067
148,0.00010441176155,0.5274454769730673,0,5051.590636371821
162,8.48785025258e-05,0.42874090511681323,0,5051.230787047539
327,5.57958965818e-05,0.2818327869597132,0,5051.1382417975865
7,0.000101914426912,0.5147662799802291,1,5050.965752127656
121,5.1429395965e-05,0.2597619976937748,0,5050.846754462262
169,6.47603154971e-05,0.32703060235621606,0,5049.861166455569
349,8.90498301562e-05,0.44964831420653734,1,5049.401143357835
105,0.000197226327122,0.9958334205654562,1,5049.191125226678
174,0.000197245233199,0.9958334205654562,1,5048.707157149716
187,7.35294117647e-05,0.3711900379267964,0,5048.184515804835
191,0.000101421110869,0.5119208822891407,0,5047.478556514337
55,0.000121687653633,0.614200209606994,1,5047.350255099597
397,7.01832464513e-05,0.3542049172864282,0,5046.85854810393
370,0.00010473074405,0.5285531870008169,1,5046.781552019508
614,4.17149680503e-05,0.21052595127757442,0,5046.772444454991
496,9.55882317879e-05,0.48240522902810123,1,5046.70104263992
453,6.53414173286e-05,0.32974300649563715,0,5046.462412000792
191,8.36367933552e-05,0.4220572282715529,0,5046.310497332238
7,0.000197353678591,0.9958334205654562,1,5045.932904190971
301,0.000131342523468,0.6626912082429859,1,5045.519080531772
301,0.000131354792752,0.6626912082429859,0,5045.047800381047
102,0.000118545807324,0.59805130483608,1,5044.896300731528
101,5.50521485345e-05,0.2776888823727297,0,5044.106175051606
313,0.000104178821339,0.5254685614884201,1,5043.9096424266
311,7.35294117647e-05,0.3708251497886301,0,5043.222037125774
351,9.62700913934e-05,0.4854664254644983,0,5042.754384439906
477,7.94876254046e-05,0.40081630053821565,0,5042.499363869791
226,0.0001098337679,0.5535801062165205,1,5040.1631192379455
66,7.71662592888e-05,0.3888963937874759,1,5039.720693626014
606,4.92839815185e-05,0.24836291229540633,0,5039.424669903688
7,7.2202568545e-05,0.36385462990257633,0,5039.358533011262
104,7.30662662443e-05,0.3681979167017313,0,5039.23268051835
446,5.78994837972e-05,0.29172624341714315,0,5038.4947202456915
445,7.75488255292e-05,0.39070100283024506,0,5038.1292065233365
464,4.94221467874e-05,0.24895755605893038,0,5037.368310402923
481,7.08825710941e-05,0.3570032892507251,1,5036.545426333169
152,9.55882317879e-05,0.4814304339307553,1,5036.5031858628545
619,0.000126619816755,0.6377020637122027,1,5036.352761006669
627,0.000197737066932,0.9958334205654562,1,5036.149448438589
526,5.68474916851e-05,0.2862831305523327,1,5035.985266301009
384,4.05778429087e-05,0.20433126481406358,0,5035.537874051319
299,8.55274849078e-05,0.43066477558947974,1,5035.3962361192225
564,5.06862033816e-05,0.255218180792084,0,5035.2593756259275
526,6.50005747104e-05,0.327284534646906,0,5035.102168020384
385,0.000104522110925,0.5262758103662277,0,5035.066797912814
67,4.03740432332e-05,0.20328580786795902,0,5035.061925648183
121,6.25514896476e-05,0.3149222866016104,0,5034.608901815233
521,6.01372896277e-05,0.3027552799013575,0,5034.4018125137545
430,0.000197818481456,0.9958334205654562,1,5034.0767618669415
169,7.56384948641e-05,0.3807646153363387,1,5034.005713895552
373,3.39705891469e-05,0.17100607181233812,0,5033.944836012458
7,5.25875389576e-05,0.2646949905322437,0,5033.416580792278
169,8.6355859034e-05,0.4345948920815886,0,5032.6045846001025
30,4.16111853099e-05,0.20938096630847408,0,5031.843355316745
336,7.35294117647e-05,0.3699850851359023,0,5031.797157848674
117,7.11987324472e-05,0.3582388445304869,0,5031.534020583188
446,7.62546604355e-05,0.38367725472391956,0,5031.525319668205
482,4.70588224775e-05,0.23669570630115264,0,5029.783871330881
190,2.00292758819e-05,0.10074284901610174,0,5029.779888704851
517,7.08416148144e-05,0.3563157366146998,0,5029.751757469416
399,0.000136262062604,0.6853247522103206,1,5029.461165592269
295,7.10294132724e-05,0.35723807487128456,0,5029.438628491347
373,5.14705873588e-05,0.2587918303601355,0,5027.9556469038325
277,9.35165544007e-05,0.470168014092459,0,5027.6447534399285
350,5.29068568746e-05,0.26598752710155343,0,5027.467946772909
564,6.62338251576e-05,0.33294916053644386,1,5026.875010528357
93,6.02941171212e-05,0.30304900224015563,0,5026.1786175752895
271,5.01917355052e-05,0.2522667313668338,0,5026.061139900179
446,4.70897073254e-05,0.23659964104971953,0,5024.44492625034
203,3.03108223221e-05,0.152293046099799,0,5024.378569523672
617,8.62098704366e-05,0.4331424229271349,0,5024.278783085218
130,7.35294117647e-05,0.36942534512347325,0,5024.184693679638
22,6.10718525507e-05,0.30681764117772137,0,5023.879714849172
390,7.35294117647e-05,0.369384058494222,0,5023.623195521822
253,7.00081709553e-05,0.35165260734954296,0,5023.0223494065
482,5.88235302882e-05,0.2954326811074151,0,5022.355503995974
373,4.6771578314e-05,0.2348992219952984,0,5022.264171166246
446,3.19481728707e-05,0.16040535042420478,0,5020.798875522368
446,3.30037179335e-05,0.16569340184482273,0,5020.4465502548055
615,6.76470600507e-05,0.33959650544862796,0,5020.122163389034
615,6.76470600507e-05,0.33959650544862796,0,5020.122163389034
592,3.30150698948e-05,0.16572656347489895,0,5019.724750030032
42,8.40157182778e-05,0.4216475973057916,1,5018.675147329022
562,7.49389651944e-05,0.37605338981619063,1,5018.128937871858
7,0.000111760833892,0.5608052044858775,1,5017.904617889762
226,7.85737651904e-05,0.39426289863923103,1,5017.7422156600605
313,5.68715526776e-05,0.28534674069979155,1,5017.389666102454
348,7.20588249319e-05,0.36152263247905364,0,5017.048679613005
501,4.82432663485e-05,0.24203464943780817,1,5016.96231945401
7,0.000198554918338,0.9958334205654562,1,5015.4054550804385
597,6.56802733154e-05,0.329338093409969,1,5014.261920447115
239,0.000198634946616,0.9958334205654562,1,5013.384792206761
597,7.2202568545e-05,0.36193015297062986,1,5012.704676081685
475,6.38036649016e-05,0.3198207182908191,0,5012.575982650159
196,8.01079588778e-05,0.40135751177715356,1,5010.207692214465
68,0.000104265797754,0.522334335871251,1,5009.642156132762
559,9.82636458265e-05,0.4922112659147949,0,5009.088170653384
457,8.07582697993e-05,0.4045103802799222,0,5008.903500349985
597,4.50788378088e-05,0.22577611123923358,0,5008.472316807578
275,4.91127979994e-05,0.24597373981425605,1,5008.34303550087
579,8.82352976238e-05,0.44189880742591,0,5008.1862851530195
134,6.69117666343e-05,0.33508280210861907,0,5007.830744329062
466,4.93624894057e-05,0.2471726556343362,0,5007.297213130313
244,3.67647058824e-05,0.18408661475567775,0,5007.155921348026
92,5.88235302882e-05,0.29451998851886374,0,5006.839730221775
446,3.85981184594e-05,0.19322179714891294,0,5005.990054985611
446,3.85981184594e-05,0.19322179714891294,0,5005.990054985611
181,6.62446651258e-05,0.3315724397809799,0,5005.270071956993
217,4.85294136931e-05,0.24286773248438165,0,5004.547015965969
429,5.79845835235e-05,0.29017939155547223,1,5004.423140124276
182,7.52858630878e-05,0.3767551692240598,0,5004.328220089339
597,5.34539669751e-05,0.26749536422870135,0,5004.219132198484
71,4.94055888232e-05,0.24723509080486397,1,5004.192778464907
193,5.84609894191e-05,0.2925471775343553,0,5004.143454314787
518,5.97291965696e-05,0.2988842778037483,1,5003.98958916969
121,7.5564375695e-05,0.3781105166086716,0,5003.819764684309
121,4.00104316593e-05,0.2002027108639578,0,5003.762832871682
64,8.62743211559e-05,0.4316112414023903,0,5002.777600793373
562,3.67647058824e-05,0.1839254105982556,0,5002.771168266148
200,7.35294117647e-05,0.3678201533049928,1,5002.354084948302
446,7.7196236919e-05,0.3861498477622717,1,5002.184862552933
42,4.85294136931e-05,0.24274732771734503,0,5002.065948137743
411,3.60667495061e-05,0.18037498244300396,0,5001.1432943935515
530,0.000199149440687,0.9958334205654562,1,5000.432926801897
566,6.61764688351e-05,0.3309039621469511,0,5000.326671577249
131,7.40932362766e-05,0.37046024350463624,1,4999.919859373647
81,7.36196952707e-05,0.3680691466023745,0,4999.601604556802
435,7.52663349404e-05,0.37628609572835453,0,4999.394430807857
115,4.52536125394e-05,0.22623103868667258,0,4999.1818551437145
301,5.05635317634e-05,0.2527520766133454,0,4998.702974231281
124,5.63287954121e-05,0.2815601040719629,0,4998.51101043572
336,7.27857342538e-05,0.363757323982886,1,4997.645867176162
446,9.06896216307e-05,0.4531918665047468,0,4997.174520698778
446,6.60720918962e-05,0.33016776194406683,1,4997.0835260182785
190,1.99657705029e-05,0.09975148408655722,0,4996.124946546313
51,0.00010686194107,0.5338910965819971,0,4996.082714165479
446,7.64298453353e-05,0.38182682716029576,1,4995.781758882412
241,4.41176488119e-05,0.2203742642742855,0,4995.1497917278675
614,4.34527737203e-05,0.21703022434605443,0,4994.623030121173
40,0.000199387266356,0.9958334205654562,1,4994.46849723806
7,5.52349669091e-05,0.2758286343420794,0,4993.732227558127
464,7.2925174061e-05,0.36416553885785763,0,4993.687619493958
181,4.43990420193e-05,0.22162440317055906,0,4991.648312461793
614,3.65361892774e-05,0.182364844754621,0,4991.348259393474
521,3.53999401401e-05,0.1766808735589321,0,4990.993568342034
162,5.98035125953e-05,0.29847428411626586,0,4990.91560283573
445,6.40588760844e-05,0.31968234929083167,0,4990.445802852333
169,4.85272544057e-05,0.24217178883862778,0,4990.428405736928
89,7.37523594324e-05,0.3680271867059269,1,4990.039498916011
446,9.57233327276e-05,0.47766290198531136,1,4990.036267798962
206,2.99094683107e-05,0.1492382324841191,0,4989.665176720299
196,4.51396570228e-05,0.2252309089608051,0,4989.645996801464
279,8.19077211268e-05,0.40862632461697024,1,4988.862087670374
7,5.52830976599e-05,0.2757778937650268,0,4988.466736462641
457,4.68943618676e-05,0.23391345710132527,0,4988.093403675027
564,5.40955452061e-05,0.2698058731600592,0,4987.580255123022
193,6.20961364578e-05,0.30958836754861785,0,4985.630108549692
64,9.55882317879e-05,0.47655797789478704,1,4985.529797770691
64,9.55882317879e-05,0.47655797789478704,1,4985.529797770691
521,7.00081709553e-05,0.3489382203191259,1,4984.2499176549245
554,5.48094080965e-05,0.2731621680464748,0,4983.855464476696
460,5.44117654071e-05,0.27117633013053594,0,4983.781138171838
435,6.26461996751e-05,0.31220340973282223,1,4983.596951642603
136,5.5284228395e-05,0.2754835788509228,0,4983.041038080907
7,0.000103154612284,0.5139878625042159,1,4982.693949632914
426,4.70588224775e-05,0.23445793641699428,0,4982.231260229566
513,6.32477113429e-05,0.31508605639700266,0,4981.777991756112
630,3.77628075726e-05,0.18811839650050918,0,4981.578664108768
87,7.36196952707e-05,0.36672964561905136,0,4981.406731861421
376,7.35294117647e-05,0.3662751128929353,0,4981.341535344319
159,6.19761485448e-05,0.30871317706572404,0,4981.1610484728335
82,7.25922217576e-05,0.36157961693767954,0,4980.969147701065
228,4.70646765989e-05,0.23441097063726815,0,4980.613648639132
65,6.77717959179e-05,0.33753121772246497,1,4980.408341714251
446,9.26024116409e-05,0.46116922891365986,1,4980.099554016083
225,6.61764688351e-05,0.3295353169517771,1,4979.644921413389
64,6.47058820024e-05,0.32221189589753496,0,4979.638418120687
222,0.000121669943746,0.6058458451654029,1,4979.420771576715
42,5.89379018547e-05,0.2934561606434582,0,4979.073760835899
554,6.61897423742e-05,0.3294974162010209,1,4978.073707225294
555,5.68816372576e-05,0.28315855025108494,0,4978.030941140884
7,0.000200059696022,0.9958334205654562,1,4977.681363946225
140,3.23529410012e-05,0.16102924866162385,0,4977.267712868859
121,7.22044115699e-05,0.3593622434445731,0,4977.012285415275
7,7.94243150337e-05,0.39526779945113494,0,4976.659846338259
7,4.34178113937e-05,0.21600786386064633,0,4975.097936235207
56,0.000102628802552,0.5105480739331948,0,4974.705552805316
356,9.44602131211e-05,0.46990864268795485,0,4974.672691935619
226,7.61213197428e-05,0.378670709658831,1,4974.568372412486
567,6.76470600507e-05,0.33649501313370633,0,4974.274016956696
481,7.0299869951e-05,0.34963385401076874,1,4973.463738332211
121,6.94545607012e-05,0.3454186618262253,0,4973.304248690718
301,9.51398698183e-05,0.47315000343929475,0,4973.20423438592
562,8.34707259499e-05,0.4150608471962404,1,4972.531896336498
384,8.96574357558e-05,0.4457550966414948,1,4971.758258351245
446,9.16758757795e-05,0.45578443089811405,0,4971.69432004525
626,0.000117597662644,0.5845319011212649,1,4970.608156480128
101,7.35294117647e-05,0.3654649340332087,0,4970.323102852036
464,5.88449572391e-05,0.29245475962170836,0,4969.920505395226
51,0.000103611430109,0.5148858310732505,0,4969.3921851246205
130,3.82352927151e-05,0.18999861190839173,0,4969.194647576398
7,5.79305256115e-05,0.28784992775365864,0,4968.881685694847
389,7.35294117647e-05,0.3652876460744783,0,4967.911986613302
299,7.94228210169e-05,0.39449729636122144,0,4967.052181101428
475,8.39654925991e-05,0.41696077310686186,0,4965.858714099071
131,0.000107734702746,0.5349832331536343,1,4965.7465934159945
413,3.52941168582e-05,0.17524500488963857,0,4965.275249518626
384,0.000200582234299,0.9958334205654562,1,4964.713969039784
41,7.52788567219e-05,0.3736569417657624,1,4963.637308496195
381,7.43435686278e-05,0.3690106580913848,0,4963.585484291604
147,1.78224626549e-05,0.08845696008080034,0,4963.228808140076
345,8.82352976238e-05,0.4379128985917122,0,4963.012653493815
260,3.5559982454e-05,0.17648313334537077,0,4962.970203195893
384,9.09598364806e-05,0.4514080961238475,0,4962.718861308906
360,7.35294117647e-05,0.36483206548955355,0,4961.716090658326
209,3.82352927151e-05,0.18969205184194673,0,4961.176922467576
614,0.000106137682693,0.5265442186889437,0,4960.954538756578
115,3.38235300253e-05,0.16778610747076805,0,4960.632652631586
357,7.35294117647e-05,0.36472096791609665,0,4960.205163659311
7,8.12252024095e-05,0.4028175301034823,0,4959.2677907118305
547,4.98438363566e-05,0.24714698334057209,0,4958.426184782353
398,3.14820579746e-05,0.1560903332737726,0,4958.072734625787
121,4.39713632359e-05,0.21798312226266087,0,4957.388314144662
117,6.46279233057e-05,0.32037110610121705,0,4957.162317993919
463,8.08823546943e-05,0.4009374759390708,1,4957.045049621014
463,8.08823546943e-05,0.4009374759390708,0,4957.045049621014
175,4.37551079428e-05,0.21688796878898375,0,4956.8605583722065
280,7.35294117647e-05,0.36445734396683754,0,4956.619877949388
313,3.92541289329e-05,0.19456690073659275,0,4956.597077193596
615,0.000108714797027,0.5387581612128088,0,4955.702222200764
389,7.09978827711e-05,0.351828695851816,0,4955.481517471805
607,7.05882337163e-05,0.3497956526982339,1,4955.438523991007
21,6.91261230146e-05,0.34254788375150647,1,4955.404249695264
446,7.75990503676e-05,0.38450836316309095,1,4955.065317701814
304,0.000139612804388,0.6917432963769766,0,4954.726748805522
169,7.35294117647e-05,0.36431636008626567,0,4954.70249717361
64,8.61975550651e-05,0.4270716594858357,0,4954.568133206252
366,9.64495932013e-05,0.47780122706143063,0,4953.89572109663
169,5.46979216524e-05,0.27096568831168444,0,4953.8571142363535
512,7.35294117647e-05,0.36424002757503593,0,4953.664375020885
222,8.62183391139e-05,0.4270411729442605,1,4953.020173354436
313,7.94228210169e-05,0.3933659853469181,1,4952.808025582667
140,2.81469344939e-05,0.1394054997490087,0,4952.777354110112
196,5.88304264467e-05,0.29127492393010795,0,4951.093193145578
344,6.32352951696e-05,0.3130826400714883,0,4951.074225743489
121,0.00012144590911,0.6012193371011061,1,4950.511231766151
42,7.55527407424e-05,0.3740185200551959,0,4950.429546036279
148,4.26470575963e-05,0.21110659204119292,0,4950.08574892886
313,5.3870039636e-05,0.26661037326747244,0,4949.14009844729
106,5.6675670263e-05,0.28043674737101404,0,4948.097588783059
604,7.24770837411e-05,0.35862046925054614,0,4948.053243030544
283,7.05882337163e-05,0.3491586200065535,0,4946.41389399048
102,9.26470756531e-05,0.4582706299362114,0,4946.412249989647
521,3.38235300253e-05,0.16728946888341445,0,4945.9494250979105
117,7.1203654933e-05,0.3521659982971244,0,4945.897772080654
266,5.27319443576e-05,0.2607728093218157,0,4945.25306242063
518,5.15005027343e-05,0.25468036817256084,0,4945.201593205816
545,0.000201412404285,0.9958334205654562,1,4944.250698464156
191,4.1588835974e-05,0.20560776881645565,0,4943.821196269955
232,0.00016668549959,0.8239518887430117,1,4943.152768355402
7,7.6733152656e-05,0.3792454819443642,1,4942.394112809984
34,0.000137108354477,0.6776038602381402,1,4942.104825215511
446,7.7196236919e-05,0.3814434239415528,0,4941.217851613563
277,4.265443824e-05,0.2106993233941551,0,4939.681123184218
377,3.06170455674e-05,0.1512238182663281,0,4939.2034882472835
518,9.47443017776e-05,0.46792811899291126,1,4938.852365932381
280,7.35294117647e-05,0.3631448556442499,0,4938.770036762195
519,7.68652765785e-05,0.3795652624485985,1,4938.058891402816
7,4.38991627272e-05,0.21677199466957325,1,4937.95282649573
481,6.4229903468e-05,0.3171511689268163,0,4937.749425154037
204,8.48511737935e-05,0.4188556615633613,0,4936.356715379318
505,7.34199082514e-05,0.36240099617906973,1,4936.004481756613
631,9.39695652026e-05,0.4638162618538727,0,4935.813641936907
261,7.6397806406e-05,0.37707444178843164,1,4935.671055586979
280,8.82352976238e-05,0.43545434441207165,0,4935.149040565088
384,7.10232599693e-05,0.35047145736578994,1,4934.60110838734
446,7.7196236919e-05,0.38084094355445913,1,4933.413321093172
64,6.14691338752e-05,0.3032479236984312,0,4933.336531373804
101,4.47960531974e-05,0.220993420927278,0,4933.323477259033
551,6.94349040348e-05,0.34253960071225004,0,4933.247989232807
562,6.61764688351e-05,0.32644421169677124,0,4932.934885211422
446,3.64630775402e-05,0.17986490824921122,0,4932.795594417746
446,7.7196236919e-05,0.38072996376583035,1,4931.97568898754
7,2.23228468032e-05,0.11003077505770804,0,4929.065545615581
464,6.53567340444e-05,0.32213120525784517,1,4928.8142984471315
514,7.50999345571e-05,0.3701374164566387,0,4928.598388793745
93,6.13311183647e-05,0.30226906198852604,0,4928.477908899527
514,7.51174254649e-05,0.3701374164566387,0,4927.450776778715
159,5.83162925913e-05,0.2873399482641526,0,4927.267072307333
619,0.00020213626589,0.9958334205654562,1,4926.545052075792
169,5.14032855094e-05,0.25323437012012157,0,4926.423819228698
370,0.000114884632121,0.565963524821239,1,4926.364078227181
34,0.000135629220397,0.6681476765850727,1,4926.281185052447
161,0.000202156206962,0.9958334205654562,1,4926.059088319987
567,6.61764688351e-05,0.32592955035448884,0,4925.157780277569
305,5.28486378451e-05,0.2602623692811269,1,4924.675070036035
466,6.00484714788e-05,0.29569384422099754,1,4924.2526402256835
7,7.94228210169e-05,0.3910960755930684,1,4924.227955965565
7,7.94228210169e-05,0.3910960755930684,0,4924.227955965565
7,7.94228210169e-05,0.3910960755930684,0,4924.227955965565
446,0.000102667257484,0.5055356006148485,1,4924.0197216102015
562,7.76174671704e-05,0.3821874259469858,0,4923.987343054345
487,2.794117612e-05,0.1375527672569016,0,4922.941205701172
526,3.80507549819e-05,0.18731079116874103,1,4922.656364054829
64,9.55882317879e-05,0.47049932356593227,0,4922.1469501593
93,0.000104642352637,0.5150439446380858,1,4921.945385008229
121,8.99698014355e-05,0.44277632473210615,0,4921.388262144112
71,7.54975933706e-05,0.3715501118068694,1,4921.350406270793
131,4.45602965706e-05,0.219293326984515,0,4921.271711849431
301,9.6495291766e-05,0.47471545105826035,1,4919.571124873533
336,7.35294117647e-05,0.36165697261321544,0,4918.534827540124
239,9.35062384116e-05,0.4598987518797381,0,4918.37506985721
370,9.63852682312e-05,0.474042382768035,1,4918.20369925149
311,7.91759087759e-05,0.38936472818165785,0,4917.717197079711
473,6.71800819383e-05,0.33031489869146174,1,4916.85763341033
299,7.41279651137e-05,0.36447392462656214,0,4916.820852528727
121,4.81350456968e-05,0.2366281264915452,0,4915.921924787455
279,6.80634992965e-05,0.3345193227696618,0,4914.812288924787
169,6.61764688351e-05,0.32523668108887277,0,4914.687755542001
67,0.000105567872524,0.5187504295049665,0,4913.904364105025
71,5.14240531019e-05,0.252682084798678,1,4913.694459244053
313,6.47657057818e-05,0.31823500545035127,0,4913.63448616628
621,7.6397806406e-05,0.3753894767645289,0,4913.6159063206715
196,3.73763677407e-05,0.18362309631732704,0,4912.812758886026
64,9.55882317879e-05,0.46957413264780223,0,4912.46802942999
627,4.32465093978e-05,0.21244614521582741,0,4912.446071928172
547,6.8014820709e-05,0.33408860925565076,1,4911.997205506752
604,4.47147909332e-05,0.2196297436821887,1,4911.791805317761
266,4.26323497038e-05,0.20937295121520877,0,4911.128583572922
446,5.17234974976e-05,0.25396553558907803,0,4910.06114969047
356,9.27159395389e-05,0.4552275399300042,0,4909.916700342646
274,7.90412551262e-05,0.3880361417356936,0,4909.286183729519
401,8.8899258305e-05,0.436405496856719,1,4908.989176934157
128,0.000108025070871,0.530143863055493,1,4907.600233732533
356,5.24332374334e-05,0.25731791062897974,0,4907.534289787494
567,5.55620430147e-05,0.2726508317607875,0,4907.1419438024
11,6.76470600507e-05,0.331946634449209,0,4907.037115883857
474,8.15372957903e-05,0.40010100993403813,1,4906.969332942186
604,6.63705929092e-05,0.3256624498819147,0,4906.72804938545
619,7.52191157901e-05,0.36905917145840483,0,4906.454530631145
521,4.96720205722e-05,0.24366955596300405,0,4905.569637716306
261,5.11141437621e-05,0.2507400433381358,0,4905.492391795751
396,6.52853969265e-05,0.32025161819014103,0,4905.4096822094625
446,7.97621565982e-05,0.3912321435280785,1,4904.984521656069
287,6.94525504813e-05,0.3406479748794622,0,4904.758320879536
161,6.56734757563e-05,0.3220686271582864,0,4904.089869606005
134,6.54164671416e-05,0.32076546684088203,0,4903.436104957418
7,0.00012172041162,0.5967326908883366,1,4902.486632655183
7,8.46102356346e-05,0.41479519673499804,1,4902.423372585127
435,4.00035890695e-05,0.19605739292802013,0,4900.9950729021075
446,6.73556148182e-05,0.3300978920379833,0,4900.822194689378
328,6.61764688351e-05,0.3242421687647882,0,4899.659568913265
191,7.24606387417e-05,0.3550225440750419,1,4899.522695909273
530,7.35294117647e-05,0.3602121589296031,0,4898.8853614429945
226,0.000101127124646,0.4953986742947339,1,4898.771482220017
464,7.49256585582e-05,0.3670280533262786,0,4898.562927427354
358,5.01864096697e-05,0.24582675990324665,0,4898.273487207919
206,3.96873451331e-05,0.19438896603004707,0,4898.0088080500755
403,8.90549053165e-05,0.4361788461136465,1,4897.864351923933
348,8.52557644809e-05,0.41757016856440504,1,4897.852609813312
118,2.91700705009e-05,0.14286549265336174,0,4897.673889713562
191,5.78513820144e-05,0.28331487853519344,0,4897.287993304508
388,0.000103621707519,0.5074446327663013,1,4897.088119043557
117,5.94411001485e-05,0.291061249751598,0,4896.6329530316225
564,4.38745859324e-05,0.21481666061754595,0,4896.152432037213
7,3.99280207999e-05,0.19542985308249233,0,4894.5539790688
583,7.6397806406e-05,0.37392581933859326,0,4894.457536535061
438,6.94525504813e-05,0.3399302094784797,0,4894.423705433329
7,5.57885187513e-05,0.27294307501336296,1,4892.459615752081
103,6.93986564875e-05,0.3395200745186349,1,4892.314804102712
7,6.68167149136e-05,0.32688192199359967,0,4892.217799337895
326,3.67647058824e-05,0.17984535672295895,0,4891.793702858222
103,8.11298837206e-05,0.39685113504429065,0,4891.553110207708
358,7.48465712832e-05,0.3660984504193619,1,4891.318922735157
435,9.11217489663e-05,0.44569212996780827,0,4891.171811601649
10,0.000203602784898,0.9958334205654562,1,4891.059918774414
118,4.13925620854e-05,0.20244757175198586,0,4890.916666001529
446,7.0903829801e-05,0.34673695610813204,0,4890.242982378954
29,0.000105151297425,0.5141475158866108,0,4889.597451266168
446,7.09152156021e-05,0.34673695610813204,0,4889.457828819803
544,8.75443061367e-05,0.42798772731492724,1,4888.812833202727
455,7.35294117647e-05,0.35947021548305713,0,4888.7949305699685
224,6.76470600507e-05,0.33067508366578324,0,4888.240278556813
172,3.69382506987e-05,0.1805478478015956,0,4887.828859961412
446,1.97996875338e-05,0.09677147504969348,0,4887.525365463223
562,5.588235224e-05,0.27309075793429094,0,4886.887308562782
7,0.000128744316525,0.6290240878425837,0,4885.839661282738
118,8.26501866836e-05,0.40379409702273794,0,4885.579975379069
118,6.43816714495e-05,0.31451956999878594,0,4885.234615965047
616,4.41110768556e-05,0.21548070490860263,0,4884.956801530609
219,8.12646206459e-05,0.3969295184250532,0,4884.40744902535
446,8.11327897905e-05,0.3962477339675747,1,4883.940697599087
196,7.64705854304e-05,0.3734762876932672,0,4883.920864358859
521,4.38755738586e-05,0.21420145752197983,0,4882.020648032948
42,7.35384534723e-05,0.358975630288894,0,4881.468311325186
260,4.69654886162e-05,0.22925951661688995,0,4881.446427405219
571,0.000204006845417,0.9958334205654562,1,4881.372576150196
101,6.53187360834e-05,0.3188261552871349,1,4881.0827398750125
222,0.00012168362223,0.5939451496910838,1,4881.0607278639345
530,9.0470115627e-05,0.44154131655127155,1,4880.521191900604
348,6.61764688351e-05,0.3229668476489146,0,4880.388049318415
438,0.000204059179967,0.9958334205654562,1,4880.120662674917
627,9.56734654679e-05,0.4668883347454445,0,4880.0190571344265
377,0.000127702161195,0.6231745344301854,1,4879.905935801696
64,4.56696617253e-05,0.2228458293122384,0,4879.515654235438
39,0.000126485085162,0.6171415509079247,1,4879.164607570134
177,8.43009793178e-05,0.4112974558438008,0,4878.916700282698
64,0.000102941174718,0.5022379831583017,0,4878.883348030045
126,3.38235300253e-05,0.1650046393701242,0,4878.397945060752
241,4.82838557047e-05,0.2355268280006711,0,4877.962303614138
446,8.07922361191e-05,0.3940930373784322,0,4877.857778283043
81,4.54039082807e-05,0.22144187918887553,0,4877.154579289921
301,6.78462425624e-05,0.33089295814695097,0,4877.100715527759
473,8.61211647006e-05,0.42001661587697114,0,4877.042912008422
211,0.000151528551063,0.738987748376225,0,4876.887841875959
280,5.73529390728e-05,0.27968261827976176,1,4876.517625796845
564,6.52732690327e-05,0.31827504075131985,0,4876.039540655966
483,8.00093307215e-05,0.39001641339756477,0,4874.636619010738
562,3.68285532831e-05,0.1794940336158407,0,4873.773678701832
446,9.14775361032e-05,0.44581613541292536,1,4873.503970526488
607,6.47058820024e-05,0.3153054959801079,0,4872.9031460913075
87,7.54049441978e-05,0.3674203943935783,1,4872.630015211896
306,7.06345587969e-05,0.3441002211284684,1,4871.55617575076
564,6.53673927574e-05,0.3184170744252691,1,4871.191292683497
169,7.35294117647e-05,0.3581377409082281,0,4870.673276352292
408,3.85981184594e-05,0.18799253708156288,0,4870.510392347378
472,0.00013306743915,0.6481057286444548,0,4870.505758466419
435,5.88819290773e-05,0.28671287311764265,1,4869.284644890743
372,8.82352976238e-05,0.42962400267561845,0,4869.0718368442895
446,4.22581521446e-05,0.20569315440280392,1,4867.5378350420515
118,5.55620430147e-05,0.2704372961388188,0,4867.302954775609
124,5.14705873588e-05,0.25051711603873367,0,4867.1897659217675
121,3.75453382731e-05,0.18273456833462667,1,4867.037473612269
7,7.98412137172e-05,0.38855002755013546,0,4866.534581079785
565,5.55620430147e-05,0.27038778405955205,0,4866.411841407916
464,8.67647020256e-05,0.4220695141833313,1,4864.530210209208
222,0.000204716634095,0.9958334205654562,1,4864.447996459993
7,4.54579722622e-05,0.2211023193419152,0,4863.8843384083375
7,0.000106103244271,0.5160591516669407,1,4863.745262575249
446,0.000107496462959,0.5227841848788211,0,4863.268711252528
11,8.82352976238e-05,0.42910455795559677,0,4863.1847969179735
